"","imageName","lat","lng","dataTime","remark","上傳者","標註者","createdAt","updatedAt","候選人姓名（不想寫請填NA）","大選區","政黨","子選區","候選人類別（同框選小的）","多看板中的哪一個","看板類別","思源地圖類別","思源地圖名稱","是否有政黨標誌","主標語","位置描述資訊","看板費用類別"
"82","6315e0af10be15808dc8d1fd",24.8137333333333,120.974258333333,"2022-09-05T09:37:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:42:39.056Z","2022-09-05T11:42:39.056Z","李國璋","新竹市","民眾黨","東區","縣市議員","上","固定式",NA,NA,"是",NA,NA,NA
"83","6315e06f10be157c8ac8d1fc",24.8137333333333,120.974258333333,"2022-09-05T09:37:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:41:35.585Z","2022-09-05T11:41:35.585Z","張文興","新竹市","無黨","東區","縣市議員","下","固定式",NA,NA,"否","興新竹",NA,NA
"84","6315e03510be15b9fac8d1fb",24.8142,120.974275,"2022-09-05T09:37:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:40:37.281Z","2022-09-05T11:40:37.281Z","楊玲宜","新竹市","民進黨","北區","縣市議員","只有一個","固定式",NA,NA,"是","超正派",NA,NA
"85","6315dffa10be1562fbc8d1fa",24.8142694444444,120.974066666667,"2022-09-05T09:36:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:39:38.281Z","2022-09-05T11:39:38.281Z","沈慧紅","新竹市","民進黨",NA,"縣市長","右","固定式",NA,NA,"否","挺新竹",NA,NA
"86","6315dfb210be1554d9c8d1f9",24.8142694444444,120.974066666667,"2022-09-05T09:36:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:38:26.675Z","2022-09-05T11:38:26.675Z","曾泰程 ","新竹市","無黨","北區","縣市議員","上","固定式",NA,NA,"否","活力阿程 幸福啟程",NA,NA
"87","6315df5210be155fd9c8d1f8",24.8146027777778,120.973572222222,"2022-09-05T09:35:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:36:50.633Z","2022-09-05T11:36:50.633Z","黃文政","新竹市","國民黨","東區","縣市議員","只有一個","固定式",NA,NA,"否","好用的，政能量",NA,NA
"88","6315df1c10be1577a3c8d1f7",24.8142777777778,120.972519444444,"2022-09-05T09:35:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:35:56.536Z","2022-09-05T11:35:56.536Z","曾資程 ","新竹市","民進黨","東區","縣市議員","右","固定式",NA,NA,"是","肯拼 好逗陣",NA,NA
"89","6315dec810be151c36c8d1f6",24.8138166666667,120.967880555556,"2022-09-05T09:33:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:34:32.325Z","2022-09-05T11:34:32.325Z","周莉柔","新竹市","無黨","北區","縣市議員","下","固定式",NA,NA,"否","成為風 溫柔莉量",NA,NA
"90","6315de7210be15360bc8d1f5",24.8138166666667,120.967880555556,"2022-09-05T09:33:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:33:06.503Z","2022-09-05T11:33:06.503Z","蔡文盛","新竹市","民眾黨","北區","縣市議員","上","固定式",NA,NA,"是","旗開得盛 虹運到來",NA,NA
"91","6315de0310be150859c8d1f4",24.8136666666667,120.967208333333,"2022-09-05T09:33:00.000Z","","5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:31:15.370Z","2022-09-05T14:04:56.130Z","林彥甫","新竹市","時代力量","北區","縣市議員","不容易描述","固定式",NA,NA,"是","行動有我 新竹向前",NA,NA
"92","6315ddb510be1531dac8d1f3",24.8136666666667,120.967208333333,"2022-09-05T09:33:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:29:57.124Z","2022-09-05T11:29:57.124Z","沈慧紅","新竹市","民進黨",NA,"縣市長","右","固定式",NA,NA,"是","溫暖堅定",NA,NA
"93","6315dd7110be15cf83c8d1f2",24.8139444444444,120.967347222222,"2022-09-05T09:29:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:28:50.010Z","2022-09-05T11:28:50.010Z","黃美慧","新竹市","不知","北區","縣市議員","右","固定式",NA,NA,"否","慧做事",NA,NA
"94","6315dd0610be151079c8d1f1",24.8139444444444,120.967347222222,"2022-09-05T09:29:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:27:02.155Z","2022-09-05T11:27:02.155Z","黃世禮","新竹市","無黨","北區","縣市議員","不容易描述","固定式",NA,NA,"否","正向轉動新竹",NA,NA
"95","6315dc9610be158064c8d1f0",24.814475,120.966927777778,"2022-09-05T09:28:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:25:10.072Z","2022-09-05T11:25:10.072Z","彭昆耀","新竹市","無黨","北區","縣市議員","右","固定式",NA,NA,"否","與民同在",NA,NA
"96","6315dc4310be157e32c8d1ef",24.814475,120.966927777778,"2022-09-05T09:28:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:23:47.964Z","2022-09-05T11:23:47.964Z","沈慧紅","新竹市","民進黨",NA,"縣市長","左","固定式",NA,NA,"是","新竹光榮我帶頭",NA,NA
"97","6315dc1410be1520ddc8d1ee",24.81785,120.970597222222,"2022-09-05T09:25:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:23:00.141Z","2022-09-05T11:23:00.141Z","陳錫文","新竹市","無黨","東區","縣市議員","只有一個","固定式",NA,NA,"否","沒有包袱 拼出幸福",NA,NA
"98","6315dbd110be156a87c8d1ed",24.81785,120.970580555556,"2022-09-05T09:24:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:21:53.144Z","2022-09-05T11:21:53.144Z","曾泰程","新竹市","無黨","北區","縣市議員","只有一個","固定式",NA,NA,"否","活力阿程 幸福啟程",NA,NA
"99","6315db8810be15f618c8d1ec",24.8236888888889,120.978294444444,"2022-09-05T09:20:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:20:40.863Z","2022-09-05T11:20:40.863Z","張珈源","新竹市","民進黨","東區","縣市議員","左","固定式",NA,NA,"是","正直敢言",NA,NA
"100","6315db1f10be15d918c8d1eb",24.8236888888889,120.978294444444,"2022-09-05T09:20:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:18:55.435Z","2022-09-05T11:18:55.435Z","高虹安","新竹市","民眾黨",NA,"縣市長","只有一個","固定式",NA,NA,"是","早安新竹 新竹找安",NA,NA
"101","6315dae910be156d5ec8d1ea",24.8228944444444,120.979636111111,"2022-09-05T09:19:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:18:01.513Z","2022-09-05T11:18:01.513Z","林耕仁","新竹市","國民黨",NA,"縣市長","右","固定式",NA,NA,"否","大吉大利","",NA
"102","6315da9310be1539bcc8d1e9",24.8218527777778,120.9805,"2022-09-05T09:17:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:16:35.221Z","2022-09-05T11:16:35.221Z","林耕仁","新竹市","國民黨",NA,"縣市長","只有一個","固定式",NA,NA,"否","舒適減壓 永續新竹",NA,NA
"103","6315da5a10be155b0ec8d1e8",24.8167611111111,120.984611111111,"2022-09-05T09:15:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:15:38.896Z","2022-09-05T11:15:38.896Z","張文興","新竹市","無黨","東區","縣市議員","只有一個","固定式",NA,NA,"否","興新竹",NA,NA
"104","6315da2c10be15b358c8d1e7",24.7958972222222,121.013716666667,"2022-09-05T09:01:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:14:52.148Z","2022-09-05T11:14:52.148Z","林耕仁","新竹市","國民黨",NA,"縣市長","只有一個","固定式",NA,NA,"是","CAN DO 精神",NA,NA
"105","6315d9f610be15bdc3c8d1e6",24.7820833333333,121.032294444444,"2022-09-05T08:51:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:13:58.428Z","2022-09-05T11:13:58.428Z","鄭朝鐘","新竹縣","無黨",NA,"縣市議員","只有一個","固定式",NA,NA,"否","轉動竹東",NA,NA
"106","6315d98810be155007c8d1e5",24.7815666666667,121.030486111111,"2022-09-05T08:50:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:12:08.301Z","2022-09-05T11:12:08.301Z","林昭錡","新竹縣","不知","竹東鎮","縣市議員","只有一個","固定式",NA,NA,NA,"誠心 熱心 用心",NA,NA
"107","6315d91e10be15b228c8d1e4",24.7813666666667,121.029913888889,"2022-09-05T08:50:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:10:22.965Z","2022-09-05T11:10:22.965Z","張順朋","新竹縣","國民黨",NA,"其他（如鄉鎮市長、或村里長）","只有一個","固定式",NA,NA,"是","在地順朋 守護竹東",NA,NA
"108","6315d8cb10be153b5ec8d1e3",24.7810388888889,121.029008333333,"2022-09-05T08:49:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:08:59.831Z","2022-09-05T11:08:59.831Z","林朝政","新竹縣","無黨","竹東鎮","其他（如鄉鎮市長、或村里長）","只有一個","固定式",NA,NA,"否","我用心 你放心",NA,NA
"109","6315d86410be15c9afc8d1e2",24.7805527777778,121.027711111111,"2022-09-05T08:49:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:07:16.674Z","2022-09-05T11:07:16.674Z","楊昌德","新竹縣","無黨","竹東","縣市議員","只有一個","固定式",NA,NA,"否","肯做事的人",NA,NA
"110","6315d7fd10be1510c9c8d1e1",24.7819833333333,121.021347222222,"2022-09-05T08:40:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:05:33.207Z","2022-09-05T11:05:33.207Z","黃文政","新竹市","國民黨","東區","縣市議員","只有一個","固定式",NA,NA,"是","好用的，政能量",NA,NA
"111","6315d7b710be150658c8d1e0",24.7821222222222,121.020713888889,"2022-09-05T08:37:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:04:23.902Z","2022-09-05T11:04:23.902Z","沈慧紅","新竹市","民進黨",NA,"縣市長","只有一個","固定式",NA,NA,"是","新竹光榮我帶頭",NA,NA
"112","6315d78a10be1509f1c8d1df",24.7821833333333,121.020652777778,"2022-09-05T08:37:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:03:38.866Z","2022-09-05T11:03:38.866Z","陳清智","新竹市","無黨","東區","縣市議員","只有一個","固定式",NA,NA,"否","社會企業力",NA,NA
"113","6315d75210be156c18c8d1de",24.7831777777778,121.018294444444,"2022-09-05T08:36:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:02:42.277Z","2022-09-05T11:02:42.277Z","余邦彥","新竹市","國民黨","東區","縣市議員","只有一個","固定式",NA,NA,"否","乎你安心ㄟ 力量",NA,NA
"114","6315d71c10be153e76c8d1dd",24.7832916666667,121.017447222222,"2022-09-05T08:36:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:01:48.052Z","2022-09-05T11:01:48.052Z","陳清智","新竹市","無黨","東區","縣市議員","右下","固定式",NA,NA,"否","社會企業力",NA,NA
"115","6315d6da10be153715c8d1dc",24.7832916666667,121.017447222222,"2022-09-05T08:36:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T11:00:42.533Z","2022-09-05T11:00:42.533Z","張文興","新竹市","無黨","東區","縣市議員","左下","固定式",NA,NA,"否","興新竹",NA,NA
"116","6315cdef10be151faac8d1db",24.7832916666667,121.017447222222,"2022-09-05T08:36:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:22:39.893Z","2022-09-05T10:22:39.893Z","鄭美娟","新竹市","民進黨","東區","縣市議員","上","固定式",NA,NA,"是","讓專業的來",NA,NA
"117","6315cda010be152d82c8d1da",24.7848277777778,121.01345,"2022-09-05T08:35:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:21:20.763Z","2022-09-05T10:21:20.763Z","陳錫文","新竹市","無黨","東區","縣市議員","只有一個","固定式",NA,NA,"否","沒有包袱 拼出幸福",NA,NA
"118","6315cd4a10be1584dac8d1d9",24.7849666666667,121.013052777778,"2022-09-05T08:34:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:19:54.859Z","2022-09-05T10:19:54.859Z","張文興","新竹市","無黨","東區","縣市議員","只有一個","固定式",NA,NA,"否","興新竹",NA,NA
"119","6315cd1310be152fc0c8d1d8",24.7855444444444,121.012077777778,"2022-09-05T08:34:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:18:59.094Z","2022-09-05T10:18:59.094Z","黃文政","新竹市","國民黨","東區","縣市議員","只有一個","固定式",NA,NA,"是","好用的 政是你要的",NA,NA
"120","6315ccd210be1565c5c8d1d7",24.786975,121.010222222222,"2022-09-05T08:32:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:17:54.171Z","2022-09-05T10:17:54.171Z","張文興","新竹市","無黨","東區","縣市議員","下","固定式",NA,NA,"否","興新竹",NA,NA
"121","6315cc9910be15b9cdc8d1d6",24.786975,121.010222222222,"2022-09-05T08:32:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:16:57.471Z","2022-09-05T10:16:57.471Z","沈慧紅","新竹市","民進黨",NA,"縣市長","上","固定式",NA,NA,"是","新竹光榮我帶頭",NA,NA
"122","6315cc6010be15640cc8d1d5",24.7870305555556,121.010155555556,"2022-09-05T08:32:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:16:00.258Z","2022-09-05T10:16:00.258Z","余邦彥","新竹市","國民黨","東區","縣市議員","只有一個","固定式",NA,NA,"否","乎你安心ㄟ 力量",NA,NA
"123","6315cbfc10be1528b2c8d1d4",24.7909361111111,121.004586111111,"2022-09-05T08:30:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:14:20.088Z","2022-09-05T10:14:20.088Z","李國璋","新竹市","民眾黨","東區","縣市議員","下","固定式",NA,NA,"是",NA,NA,NA
"124","6315cbb410be15f6a4c8d1d3",24.7909361111111,121.004586111111,"2022-09-05T08:30:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:13:08.050Z","2022-09-05T10:13:08.050Z","何志勇","新竹市","國民黨","東區","縣市議員","右上","固定式",NA,NA,"是","世界新竹 勇往直前",NA,NA
"125","6315cb6d10be153a6bc8d1d2",24.7909361111111,121.004586111111,"2022-09-05T08:30:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:11:57.858Z","2022-09-05T10:11:57.858Z","林耕仁","新竹市","國民黨",NA,"縣市長","不容易描述","固定式",NA,NA,"是","CAN DO 精神",NA,NA
"126","6315cb3610be157b1dc8d1d1",24.7909361111111,121.004586111111,"2022-09-05T08:30:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:11:02.806Z","2022-09-05T10:11:02.806Z","鄭美娟","新竹市","民進黨","東區","縣市議員","不容易描述","固定式",NA,NA,"是","東區未來 我來",NA,NA
"127","6315cae410be15bb8fc8d1d0",24.7909361111111,121.004586111111,"2022-09-05T08:30:00.000Z","綠黨","5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:09:40.319Z","2022-09-05T10:09:40.319Z","劉崇顯","新竹市","其他","東區","縣市議員","左","固定式",NA,NA,"是","大新竹合作 一起向前走",NA,NA
"128","6315ca4010be152e73c8d1cf",24.7922722222222,121.002686111111,"2022-09-05T08:29:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:06:56.197Z","2022-09-05T10:06:56.197Z","黃文政 ","新竹市","國民黨","東區","縣市議員","只有一個","固定式",NA,NA,"是","好用的，麻煩道相報",NA,NA
"129","6315c9f610be15d2b6c8d1ce",24.79275,121.002005555556,"2022-09-05T08:29:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:05:42.855Z","2022-09-05T10:05:42.855Z","段孝芳","新竹市","不知","東區","縣市議員","只有一個","固定式",NA,NA,"否","服務是堅持的路",NA,NA
"130","6315c99b10be156cd1c8d1cd",24.7933666666667,121.001166666667,"2022-09-05T08:29:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:04:11.673Z","2022-09-05T10:04:11.673Z","何志勇","新竹市","國民黨","東區","縣市議員","下","固定式",NA,NA,"是","世界新竹 勇往直前",NA,NA
"131","6315c96110be151020c8d1cc",24.7933666666667,121.001166666667,"2022-09-05T08:29:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:03:13.681Z","2022-09-05T10:03:13.681Z","張文興","新竹市","無黨","東區","縣市議員","上","固定式",NA,NA,"否","興新竹",NA,NA
"132","6315c90f10be154be1c8d1cb",24.79775,120.995819444444,"2022-09-05T08:27:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T10:01:51.489Z","2022-09-05T10:01:51.489Z","林耕仁","新竹市","國民黨",NA,"縣市長","只有一個","固定式",NA,NA,"否","CAN DO 精神",NA,NA
"133","63157abc10be151f11c8d1c9",25.0236277,121.5431627,"2022-09-05T04:25:00.000Z",NA,"631577bb10be153fcfc8d1c8",NA,"2022-09-05T04:27:40.789Z","2022-09-05T04:27:40.789Z","王閔生","臺北市","民進黨","大安，文山","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"134","63156e2510be156660c8d1c7",24.7983638888889,120.997816666667,"2022-09-05T02:21:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T03:33:57.165Z","2022-09-05T03:33:57.165Z","張文興","新竹市","無黨",NA,"縣市議員","只有一個","固定式",NA,NA,"否","興新竹",NA,NA
"135","63156dcd10be15f77ec8d1c6",24.7964694444444,120.998558333333,"2022-09-05T02:20:00.000Z","","5e748a1d4894f400bb0cf7df",NA,"2022-09-05T03:32:29.911Z","2022-09-05T14:02:56.751Z","高虹安","新竹市","民眾黨",NA,"縣市長","只有一個",NA,NA,NA,"是","早安新竹 新竹找安",NA,NA
"136","63156d6810be15d89cc8d1c5",24.7968777777778,121.000183333333,"2022-09-05T02:20:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T03:30:48.632Z","2022-09-05T03:30:48.632Z","林慈愛","新竹市","無黨",NA,"縣市議員","只有一個","固定式",NA,NA,"否",NA,NA,"日出東方 愛在綻放"
"137","63156ce310be154909c8d1c4",24.7986305555556,121.003113888889,"2022-09-05T02:18:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T03:28:35.084Z","2022-09-05T03:28:35.084Z","黃文政","新竹市","國民黨","東區","縣市議員","上","固定式",NA,NA,"是","好用的 政是你要的",NA,NA
"138","63156c7610be15bd39c8d1c3",24.7986305555556,121.003113888889,"2022-09-05T02:18:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T03:26:46.154Z","2022-09-05T03:26:46.154Z","林耕仁","新竹市","國民黨",NA,"縣市長","下","固定式",NA,NA,"是","感謝與祝福",NA,NA
"139","6315614b10be15f7a0c8d1c2",24.7986444444444,121.003113888889,"2022-09-05T02:18:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T02:39:07.782Z","2022-09-05T02:39:07.782Z","陳清智","新竹市","無黨","東區","縣市議員","只有一個","固定式",NA,NA,"否","社會企業力",NA,NA
"140","631560f410be15c65fc8d1c1",24.8056555555556,120.987991666667,"2022-09-05T02:12:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T02:37:40.289Z","2022-09-05T02:37:40.289Z","何志勇","新竹市","國民黨","東區","縣市議員","只有一個",NA,NA,NA,"是","世界新竹 勇往直前",NA,NA
"141","631560b510be15054fc8d1c0",24.803775,120.976425,"2022-09-05T02:07:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T02:36:37.186Z","2022-09-05T02:36:37.186Z","林志雅","新竹市","不知","東區","縣市議員","只有一個","固定式",NA,NA,"否","積極 效率 執行力",NA,NA
"142","6315606a10be15592fc8d1bf",24.8026388888889,120.974991666667,"2022-09-05T02:06:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T02:35:22.803Z","2022-09-05T02:35:22.803Z","許登淇","新竹市","民眾黨","東區","縣市議員","右","固定式",NA,NA,"是",NA,NA,NA
"143","63155ff310be154193c8d1be",24.8026388888889,120.974991666667,"2022-09-05T02:06:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-09-05T02:33:23.220Z","2022-09-05T02:33:23.220Z","林志雅","新竹市","不知","東區","縣市議員","左","固定式",NA,NA,"否","認真會做事的人",NA,NA
"144","63147fa210be1535a2c8d1bc",24.1889956561687,120.615618824959,"2022-09-04T10:35:00.000Z",NA,"61d666f510be153804c8d06c","5e748a1d4894f400bb0cf7df","2022-09-04T10:36:18.902Z","2022-09-05T03:38:53.634Z","陳叔華","臺中市","民進黨","西屯區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"145","63147f4010be151b04c8d1bb",24.1854968158518,120.623949766159,"2022-09-04T10:32:00.000Z",NA,"61d666f510be153804c8d06c","5e748a1d4894f400bb0cf7df","2022-09-04T10:34:40.136Z","2022-09-05T03:40:32.659Z","林祈烽","臺中市","民進黨","西屯區","縣市議員","只有一個",NA,NA,NA,"是",NA,NA,NA
"146","63147eab10be153b69c8d1ba",24.1848327,120.6314836,"2022-09-04T10:31:00.000Z",NA,"61d666f510be153804c8d06c","5e748a1d4894f400bb0cf7df","2022-09-04T10:32:11.405Z","2022-09-05T03:40:52.567Z","張廖乃綸","臺中市","國民黨","西屯區","縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"147","63147e7410be15828bc8d1b9",24.1839993807429,120.627737045288,"2022-09-04T10:29:00.000Z",NA,"61d666f510be153804c8d06c","5e748a1d4894f400bb0cf7df","2022-09-04T10:31:16.082Z","2022-09-05T03:41:17.975Z","陳淑華","臺中市","民進黨","西屯","縣市議員","上","固定式",NA,NA,NA,NA,NA,NA
"148","63147df210be1520efc8d1b8",24.1848327,120.6314836,"2022-09-04T10:28:00.000Z",NA,"61d666f510be153804c8d06c","5e748a1d4894f400bb0cf7df","2022-09-04T10:29:06.695Z","2022-09-05T03:41:36.997Z","張廖乃綸","臺中市","國民黨","西屯區","縣市議員",NA,NA,NA,NA,"否",NA,NA,NA
"149","63147d2010be15f381c8d1b7",24.1715347536837,120.661227107048,"2022-09-04T10:24:00.000Z",NA,"61d666f510be153804c8d06c",NA,"2022-09-04T10:25:36.962Z","2022-09-04T10:25:36.962Z","蔡其昌","臺中市","民進黨",NA,"縣市長","只有一個","固定式",NA,NA,"是",NA,NA,NA
"150","63147cc010be15d8e2c8d1b6",24.1821006469025,120.635279417038,"2022-09-04T10:21:00.000Z",NA,"61d666f510be153804c8d06c",NA,"2022-09-04T10:24:00.411Z","2022-09-04T10:24:00.411Z","楊大宏","臺中市","國民黨","西屯區","縣市議員","只有一個","固定式",NA,NA,"是",NA,NA,NA
"151","6314772610be156d2ac8d1b5",23.6741249,120.5373658,"2022-09-04T09:59:00.000Z",NA,"6311fe3910be152ca5c8d199",NA,"2022-09-04T10:00:06.655Z","2022-09-04T10:00:06.655Z","張光儀","雲林縣","無黨",NA,"縣市議員","只有一個","固定式",NA,NA,NA,NA,NA,NA
"152","6314762410be1505ffc8d1b4",23.6741249,120.5373658,"2022-09-04T09:54:00.000Z",NA,"6311fe3910be152ca5c8d199",NA,"2022-09-04T09:55:48.806Z","2022-09-04T09:55:48.806Z","胡克勤","雲林縣","國民黨","斗六市民代表","其他（如鄉鎮市長、或村里長）","只有一個","固定式",NA,NA,NA,NA,"台三線上",NA
"153","631474c810be1581a0c8d1b3",23.6669368,120.5381639,"2022-09-04T09:49:00.000Z",NA,"6311fe3910be152ca5c8d199",NA,"2022-09-04T09:50:00.656Z","2022-09-04T09:50:00.656Z","黃勝志","雲林縣","國民黨",NA,"縣市議員","只有一個","固定式",NA,NA,NA,NA,"溝埧國小前",NA
"154","6314747610be15105bc8d1b2",23.6669368,120.5381639,"2022-09-04T09:46:00.000Z",NA,"6311fe3910be152ca5c8d199",NA,"2022-09-04T09:48:38.263Z","2022-09-04T09:48:38.263Z","胡克勤","雲林縣","國民黨","斗六市民代表","其他（如鄉鎮市長、或村里長）","只有一個","固定式",NA,NA,NA,NA,"溝埧國小傍",NA
"155","631473f510be152e7fc8d1b1",23.612714,120.5388123,"2022-09-04T09:44:00.000Z",NA,"6311fe3910be152ca5c8d199",NA,"2022-09-04T09:46:29.553Z","2022-09-04T09:46:29.553Z","陳世彬","雲林縣","無黨",NA,"縣市議員","只有一個","固定式",NA,NA,NA,NA,"綠色隧道前",NA
"156","631472c610be152683c8d1b0",23.6025135,120.5330016,"2022-09-04T09:40:00.000Z",NA,"6311fe3910be152ca5c8d199",NA,"2022-09-04T09:41:26.635Z","2022-09-04T09:41:26.635Z","劉建國","雲林縣","民進黨",NA,"縣市長","右","固定式",NA,NA,"是",NA,"永光加油站前",NA
"157","63143dc310be150fd3c8d1af",22.670463,120.4864064,"2022-09-04T05:54:00.000Z",NA,"6311fe3910be152ca5c8d199",NA,"2022-09-04T05:55:15.149Z","2022-09-04T05:55:15.149Z","李清聖","屏東縣","民進黨","屏東市長","縣市長","只有一個","固定式",NA,NA,NA,NA,"火車站前",NA
"158","63143d7810be156d7dc8d1ae",22.6702642,120.486318,"2022-09-04T05:53:00.000Z",NA,"6311fe3910be152ca5c8d199",NA,"2022-09-04T05:54:00.694Z","2022-09-04T05:54:00.694Z","黃明賢","屏東縣","國民黨",NA,"縣市議員","只有一個","固定式",NA,NA,NA,NA,"火車站前",NA
"159","63143d3110be155085c8d1ad",22.6702642,120.486318,"2022-09-04T05:52:00.000Z",NA,"6311fe3910be152ca5c8d199",NA,"2022-09-04T05:52:49.814Z","2022-09-04T05:52:49.814Z","周春米","屏東縣","民進黨",NA,"縣市長","只有一個","固定式",NA,NA,"是",NA,"火車站前",NA
"160","63143cd810be1561f4c8d1ac",22.6702642,120.486318,"2022-09-04T05:50:00.000Z",NA,"6311fe3910be152ca5c8d199","5e748a1d4894f400bb0cf7df","2022-09-04T05:51:20.675Z","2022-09-04T06:51:50.074Z","蔣月惠","屏東縣","無黨",NA,"縣市議員","只有一個","移動式",NA,NA,"否",NA,NA,NA
"161","6313201810be1531e0c8d1ab",24.1738086111111,120.671683944444,"2022-09-03T09:30:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab",NA,"2022-09-03T09:36:24.024Z","2022-09-03T09:36:24.024Z","邱于珊","臺中市","民眾黨","北屯區","縣市議員","只有一個","固定式",NA,NA,"是",NA,NA,NA
"162","63131f9710be157472c8d1aa",24.1737878333333,120.671630916667,"2022-09-03T09:30:00.000Z",NA,"5fa90c6ab652fe3e6e4447ab",NA,"2022-09-03T09:34:15.526Z","2022-09-03T09:34:15.526Z","曾朝榮","臺中市","民進黨",NA,"縣市議員","只有一個","固定式",NA,NA,"是",NA,NA,NA
"163","631317fb10be156679c8d1a9",24.1398084514053,120.668471587387,"2022-09-03T05:10:00.000Z",NA,"61c6a09910be1550a1c8d064",NA,"2022-09-03T09:01:47.112Z","2022-09-03T09:01:47.112Z","張彥彤","臺中市","國民黨","西區","縣市議員","只有一個","固定式",NA,NA,"是",NA,NA,NA
